sysName,serviceName,releases,codeSize,entityNum,entityAttributeNum,aveEntityAttribute,controllerNum,interfaceNum,abstractClassNum,serviceClassNum,dtoObjectNum,APINum,APIVersionNum,maxParaNum,serviceImplCallNum,maxServiceCall,serviceCallPer,maxServiceCalled,serviceCalledPer,chatty
microservices-platform,search-center,v2.7.0,623,1,6,6,3,3,0,3,1,6,0,3,6,0,0,3,0.285714286,0
microservices-platform,search-center,v2.3.0,618,0,0,0,3,3,0,3,1,6,0,3,6,0,0,3,0.285714286,0
microservices-platform,search-center,v3.6.0,533,1,6,6,3,3,0,3,1,6,0,3,6,0,0,4,0.285714286,0
microservices-platform,search-center,v4.3.0,519,1,6,6,3,3,0,3,1,6,0,3,6,0,0,4,0.285714286,0
microservices-platform,search-center,v4.6.0,519,1,6,6,3,3,0,3,1,6,0,2,6,0,0,4,0.285714286,0
microservices-platform,search-center,v5.0.0,519,1,6,6,3,3,0,3,1,6,0,2,6,0,0,4,0.285714286,0
microservices-platform,search-center,v5.4.0,518,1,6,6,3,3,0,3,1,6,0,2,6,0,0,5,0.285714286,0
microservices-platform,search-center,v5.6.0,518,1,6,6,3,3,0,3,1,6,0,2,6,0,0,5,0.285714286,0
microservices-platform,search-center,v4.0.0,517,1,6,6,3,3,0,3,1,6,0,3,6,0,0,4,0.285714286,0
microservices-platform,search-center,v6.0.0,513,1,6,6,3,3,0,3,1,6,0,2,6,0,0,5,0.285714286,0
microservices-platform,file-center,v2.5.0,431,1,10,10,1,2,1,0,0,3,0,2,3,0,0,0,0,0
microservices-platform,file-center,v2.6.0,431,1,10,10,1,2,1,0,0,3,0,2,3,0,0,0,0,0
microservices-platform,file-center,v2.7.0,431,1,10,10,1,2,1,0,0,3,0,2,3,0,0,0,0,0
microservices-platform,file-center,v3.0.0,431,1,10,10,1,2,1,0,0,3,0,2,3,0,0,0,0,0
microservices-platform,file-center,v3.3.0,431,1,10,10,1,2,1,0,0,3,0,2,3,0,0,0,0,0
microservices-platform,file-center,v3.6.0,425,1,10,10,1,2,1,0,0,3,0,2,3,0,0,0,0,0
microservices-platform,file-center,v2.3.0,422,1,10,10,1,2,1,0,0,3,0,2,3,0,0,0,0,0
microservices-platform,file-center,v4.0.0,421,1,10,10,1,2,1,0,0,3,0,2,3,0,0,0,0,0
microservices-platform,file-center,v4.3.0,421,1,10,10,1,2,1,0,0,3,0,2,3,0,0,0,0,0
microservices-platform,code-generator,v6.0.0,392,2,13,6.5,1,2,0,1,0,2,0,4,2,0,0,0,0,0
microservices-platform,code-generator,v2.3.0,390,2,13,6.5,1,2,0,1,0,2,0,4,2,0,0,0,0,0
microservices-platform,code-generator,v2.5.0,390,2,13,6.5,1,2,0,1,0,2,0,4,2,0,0,0,0,0
microservices-platform,code-generator,v2.6.0,390,2,13,6.5,1,2,0,1,0,2,0,4,2,0,0,0,0,0
microservices-platform,code-generator,v2.7.0,390,2,13,6.5,1,2,0,1,0,2,0,4,2,0,0,0,0,0
microservices-platform,code-generator,v3.0.0,390,2,13,6.5,1,2,0,1,0,2,0,4,2,0,0,0,0,0
microservices-platform,code-generator,v3.3.0,390,2,13,6.5,1,2,0,1,0,2,0,4,2,0,0,0,0,0
microservices-platform,code-generator,v3.6.0,390,2,13,6.5,1,2,0,1,0,2,0,4,2,0,0,0,0,0
microservices-platform,code-generator,v4.0.0,390,2,13,6.5,1,2,0,1,0,2,0,3,2,0,0,0,0,0
microservices-platform,code-generator,v4.3.0,390,2,13,6.5,1,2,0,1,0,2,0,3,2,0,0,0,0,0
microservices-platform,code-generator,v4.6.0,390,2,13,6.5,1,2,0,1,0,2,0,4,2,0,0,0,0,0
microservices-platform,code-generator,v5.0.0,390,2,13,6.5,1,2,0,1,0,3,0,4,2,0,0,0,0,0
microservices-platform,code-generator,v5.4.0,390,2,13,6.5,1,2,0,1,0,2,0,4,2,0,0,0,0,0
microservices-platform,code-generator,v5.6.0,390,2,13,6.5,1,2,0,1,0,2,0,4,2,0,0,0,0,0
microservices-platform,file-center,v4.6.0,321,1,10,10,1,2,1,0,0,3,0,2,3,0,0,0,0,0
